,Dia_C_Xdisp,Dia_C_Ydisp,TC1_Temp_Z0,TC1_Temp_Z5,TC1_pressure_melt,TC1_temp_melt
2388,4.0,4.0,150.5,175.5,224.6,187.1
2389,4.0,4.0,150.7,175.5,224.6,187.1
2390,4.0,4.0,150.6,175.5,225.5,187.0
2391,4.0,4.0,150.8,175.5,224.6,187.0
2392,4.0,4.1,151.2,175.5,224.6,186.7
2393,4.0,4.1,150.4,175.5,224.6,187.1
2394,4.0,4.1,150.3,175.5,225.5,187.1
2395,4.0,4.0,150.4,175.5,224.7,187.1
2396,4.0,4.0,149.6,175.5,223.8,186.8
2397,4.0,4.1,149.8,175.5,223.4,186.6
2398,4.0,4.1,149.8,175.5,223.8,186.6
2399,4.1,4.0,150.2,175.5,224.0,186.4
2400,4.0,4.1,149.9,175.5,225.5,187.1
2401,4.0,4.0,150.0,175.5,223.8,186.5
2402,4.0,4.0,149.7,175.5,223.8,186.7
2403,4.0,4.1,150.4,175.5,224.0,186.3
2404,4.1,4.0,150.1,175.5,225.5,187.1
2405,4.0,4.1,151.5,175.5,226.4,187.0
2406,4.0,4.1,151.5,175.5,225.5,187.0
2407,4.0,4.0,151.1,175.5,225.5,186.8
2408,4.0,4.1,150.6,175.5,224.6,186.2
2409,4.0,4.0,150.5,175.5,223.8,186.2
2410,4.0,4.0,150.6,175.5,224.6,186.1
2411,4.0,4.0,150.6,175.5,224.6,186.1
2412,4.0,4.0,151.1,175.5,225.6,186.8
2413,4.0,4.0,150.5,175.5,223.8,186.1
2414,4.0,4.1,151.7,175.5,225.5,187.1
2415,4.0,4.0,151.7,175.5,225.5,187.0
2416,4.0,4.1,151.7,175.5,226.4,187.0
2417,4.0,4.1,151.7,175.5,226.4,187.0
2418,4.0,4.1,151.6,175.5,226.4,187.0
2419,4.0,4.1,151.7,175.5,226.4,187.0
2420,4.0,4.1,151.6,175.5,225.5,187.0
2421,4.0,4.1,151.7,175.5,225.5,187.0
2422,4.0,4.1,151.6,175.5,225.5,187.1
2423,4.0,4.1,151.3,175.5,226.4,187.0
2424,4.0,4.0,150.1,175.4,225.5,187.0
2425,4.0,4.1,151.5,175.5,226.4,187.0
2426,4.0,4.1,149.8,175.5,224.6,186.9
2427,4.0,4.1,151.4,175.5,226.4,187.0
2428,4.0,4.1,150.8,175.5,226.4,186.9
2429,4.0,4.1,151.2,175.5,226.3,187.0
2430,4.0,4.1,150.0,175.4,225.5,186.9
2431,4.0,4.1,149.4,175.5,225.5,186.9
2432,4.0,4.1,148.9,175.4,225.5,186.9
2433,4.0,4.1,149.5,175.4,224.6,186.7
2434,4.0,4.1,149.9,175.4,225.5,186.6
2435,4.0,4.0,148.9,175.4,224.6,186.9
2436,4.0,4.0,148.9,175.4,225.5,186.9
2437,4.0,4.1,149.4,175.5,225.5,186.9
2438,4.0,4.1,149.4,175.4,225.5,186.8
2439,4.0,4.1,149.1,175.5,226.4,186.9
2440,4.0,4.0,149.1,175.4,225.5,186.9
2441,4.0,4.0,150.7,175.4,226.4,186.2
2442,4.0,4.1,151.1,175.4,224.8,186.0
2443,4.0,4.0,150.8,175.4,224.6,186.1
2444,4.0,4.0,150.5,175.4,225.5,186.4
2445,4.0,4.1,151.3,175.4,224.6,185.9
2446,4.0,4.0,151.4,175.4,223.8,185.9
2447,4.1,4.1,150.0,175.4,225.4,186.5
2448,4.0,4.0,151.8,175.4,223.9,185.8
2449,4.0,4.0,150.6,175.4,225.1,186.3
2450,4.0,4.0,151.4,175.4,224.5,187.0
2451,4.0,4.1,151.7,175.4,224.6,186.6
2452,4.0,4.0,151.2,175.4,224.6,187.3
2453,4.1,4.0,151.5,175.4,224.6,186.9
2454,4.0,4.0,151.9,175.4,223.8,186.4
2455,4.1,4.0,152.2,175.4,223.8,186.0
2456,4.0,4.1,152.0,175.4,223.0,185.8
2457,4.0,4.1,152.0,175.4,224.0,186.2
2458,4.0,4.1,151.8,175.4,223.8,185.9
2459,4.0,4.1,149.4,175.4,227.6,189.3
2460,4.0,4.1,150.7,175.4,225.1,187.9
2461,4.0,4.1,149.5,175.4,227.3,189.2
2462,4.0,4.1,150.7,175.4,224.7,187.9
2463,4.0,4.0,150.0,175.4,226.4,188.6
2464,4.0,4.0,149.9,175.4,226.4,188.9
2465,4.0,4.1,151.7,174.7,182.0,177.4
2466,4.0,4.0,151.7,174.7,182.3,177.4
2467,4.0,4.0,152.0,174.7,182.3,177.4
2468,3.9,4.1,152.0,174.8,163.3,177.5
2469,4.0,4.0,152.0,174.8,162.4,177.5
2470,4.0,4.0,150.3,174.6,184.2,177.3
2471,4.0,4.0,150.2,174.6,184.9,177.3
2472,4.0,4.0,150.1,174.6,184.9,177.3
2473,4.0,4.1,150.6,174.6,183.2,177.3
2474,4.0,4.0,151.6,174.6,183.2,177.3
2475,4.0,4.1,150.3,174.6,184.9,177.3
2476,4.0,4.1,151.1,174.6,183.2,177.3
2477,4.0,4.0,151.8,174.7,181.7,177.4
2478,4.0,4.0,150.8,174.6,183.2,177.3
2479,4.0,4.1,148.9,174.6,191.0,177.5
2480,4.0,4.0,148.9,174.6,194.4,177.6
2481,4.0,4.1,148.3,174.6,196.1,177.7
2482,4.0,4.1,148.9,174.6,191.8,177.6
2483,4.0,4.0,148.4,174.6,197.9,177.8
2484,4.0,4.1,148.4,174.6,195.3,177.7
2485,4.0,4.0,147.5,174.6,197.9,178.1
2486,4.0,4.0,148.3,174.6,197.0,177.8
2487,4.0,4.0,149.0,174.6,189.2,177.5
2488,3.7,3.8,147.0,174.8,201.3,178.2
2489,4.0,4.1,147.0,174.9,200.5,178.0
2490,4.0,4.0,146.9,174.8,201.3,178.1
2491,4.0,4.0,146.9,174.7,200.5,178.3
2492,4.0,4.1,147.1,174.8,201.3,178.2
2493,4.0,4.0,147.4,174.8,201.3,178.2
2494,4.0,4.1,147.3,174.7,200.0,178.3
2495,4.0,4.1,147.4,174.7,199.6,178.3
2496,2.9,2.9,146.8,174.8,201.3,178.2
2497,4.0,4.1,147.0,174.9,200.5,177.9
2498,4.0,4.1,147.7,174.9,200.5,177.8
2499,4.0,4.1,147.4,174.8,200.6,177.9
2500,4.0,4.1,147.0,174.9,200.5,178.0
2501,4.0,4.1,147.7,174.9,201.3,177.8
2502,4.0,4.4,147.2,174.9,178.8,177.6
2503,4.0,4.1,147.6,174.9,188.8,177.7
2504,4.0,4.1,147.5,175.0,173.7,177.6
2505,4.0,4.1,147.4,175.0,173.7,177.5
2506,4.0,4.1,147.7,175.0,168.5,177.8
2507,4.0,4.1,147.4,175.0,172.6,177.5
2508,4.0,4.1,147.6,175.0,169.4,177.7
2509,4.0,4.1,147.3,175.0,171.5,177.5
2510,4.0,4.1,147.3,175.0,171.1,177.5
2511,4.0,4.1,147.5,175.0,170.2,177.6
2512,4.0,4.1,147.7,175.0,168.6,177.7
2513,4.0,4.1,147.4,175.0,172.0,177.5
2514,4.0,4.1,147.6,175.0,168.5,177.8
2515,4.0,4.1,149.5,175.0,165.9,177.4
2516,4.0,4.1,148.8,175.0,166.6,177.4
2517,4.0,4.1,148.3,175.0,167.6,177.6
2518,4.0,4.1,147.7,175.0,168.5,177.8
2519,4.0,4.1,148.8,175.0,166.1,177.4
2520,4.0,4.1,148.1,175.0,168.0,177.7
2521,4.0,4.1,148.5,175.0,167.6,177.6
2522,4.0,4.1,147.6,175.0,168.5,177.9
2523,4.0,4.1,149.3,175.0,165.9,177.4
2524,4.0,4.1,149.9,175.0,165.9,177.4
2525,4.0,4.1,149.9,175.0,165.9,177.4
2526,4.0,4.1,150.9,175.0,165.9,177.5
2527,4.0,4.1,149.7,175.0,165.9,177.4
2528,4.0,4.1,150.5,175.0,165.9,177.5
2529,4.0,4.1,150.9,175.0,165.9,177.5
2530,4.0,4.1,150.2,175.0,165.9,177.5
2531,4.0,4.1,150.3,175.0,165.9,177.5
2532,4.0,4.1,149.9,175.0,165.9,177.4
2533,4.0,4.1,151.3,175.0,166.8,177.4
2534,4.0,4.1,150.9,175.0,166.6,177.5
2535,4.0,4.1,151.4,175.0,166.8,177.3
2536,4.0,4.1,151.8,175.0,166.8,177.2
2537,4.0,4.1,151.7,175.0,166.8,177.0
2538,4.0,4.1,151.8,175.0,166.8,176.6
2539,4.0,4.1,152.0,175.0,165.9,176.4
2540,4.0,4.1,151.5,175.0,166.8,177.3
2541,4.0,4.1,152.0,175.0,165.9,176.4
2542,4.0,4.1,151.8,175.0,165.9,176.2
2543,4.0,4.1,151.8,175.0,165.9,176.1
2544,4.0,4.1,151.7,174.9,165.0,175.5
2545,4.0,4.1,151.5,175.0,165.0,175.5
2546,4.0,4.1,151.9,175.0,165.5,175.6
2547,4.0,4.1,151.9,175.0,165.9,176.4
2548,4.0,4.1,151.5,175.0,165.1,175.5
2549,4.0,4.1,151.5,174.9,165.0,175.6
2550,4.0,4.1,151.2,174.9,165.1,175.7
2551,4.0,4.1,151.5,174.8,165.9,176.1
2552,4.0,4.1,151.2,174.8,165.9,176.1
2553,4.0,4.1,151.1,174.8,165.9,176.1
2554,4.0,4.1,151.1,174.8,165.9,176.1
2555,4.0,4.1,151.0,174.8,165.9,176.1
2556,4.0,4.1,151.6,174.9,165.5,175.9
2557,4.0,4.1,150.6,174.7,165.9,176.1
2558,4.0,4.1,151.3,174.8,165.9,176.1
2559,4.0,4.1,151.5,174.9,165.5,176.0
2560,4.0,4.1,150.7,174.7,165.9,176.0
2561,4.0,4.1,149.4,174.7,165.0,175.7
2562,4.0,4.1,150.2,174.7,165.9,176.0
2563,4.0,4.1,149.9,174.7,165.0,175.9
2564,4.0,4.1,149.0,174.7,164.2,175.7
2565,4.0,4.1,149.6,174.7,164.3,175.7
2566,4.0,4.1,149.3,174.7,164.2,175.7
2567,4.0,4.1,149.6,174.7,164.6,175.7
2568,4.0,4.1,149.2,174.7,164.2,175.7
2569,4.0,4.1,148.7,174.7,165.0,176.5
2570,4.0,4.1,148.7,174.7,164.3,176.3
2571,4.0,4.1,148.7,174.7,165.0,176.6
2572,4.0,4.1,148.7,174.7,164.2,176.2
2573,4.0,4.1,148.7,174.7,165.0,176.5
2574,4.0,4.1,148.8,174.7,164.2,176.1
2575,4.0,4.1,148.7,174.7,164.2,176.1
2576,4.0,4.1,148.9,174.7,164.2,175.8
2577,4.0,4.1,148.7,174.7,164.9,176.1
2578,4.0,4.1,150.3,174.9,165.0,175.8
2579,4.0,4.1,150.0,174.9,165.0,175.8
2580,4.0,4.1,150.0,174.9,165.0,175.8
2581,4.0,4.1,149.8,174.9,165.0,175.9
2582,4.0,4.1,149.6,174.8,165.0,176.2
2583,4.0,4.1,149.0,174.8,165.8,176.6
2584,4.0,4.1,149.5,174.8,165.0,176.4
2585,4.0,4.1,149.2,174.8,165.0,176.5
2586,4.0,4.1,148.8,174.7,165.2,176.6
2587,4.0,4.1,150.6,174.9,165.0,175.8
2588,4.0,4.1,150.4,174.9,165.0,175.7
2589,4.0,4.1,151.7,174.9,165.0,175.8
2590,4.0,4.1,151.2,174.9,165.0,176.0
2591,4.0,4.1,151.2,174.9,165.0,175.9
2592,4.0,4.1,151.9,174.9,165.0,175.9
2593,4.0,4.1,151.0,174.9,165.0,175.8
2594,4.0,4.1,151.6,174.9,165.0,175.9
2595,4.0,4.1,151.3,174.9,165.0,176.0
2596,4.0,4.1,150.8,174.9,164.2,174.7
2597,4.0,4.1,150.2,174.8,163.7,174.4
2598,4.0,4.1,151.9,174.9,165.0,175.6
2599,4.0,4.1,150.9,174.9,164.2,174.8
2600,4.0,4.1,150.8,174.9,164.2,174.6
2601,4.0,4.1,150.5,174.9,163.7,174.6
2602,4.0,4.1,151.7,174.9,165.0,175.6
2603,4.0,4.1,151.2,174.9,165.0,175.1
2604,4.0,4.1,151.3,174.9,164.2,174.9
2605,4.0,4.1,148.2,174.8,162.5,175.8
2606,4.0,4.1,150.2,174.8,163.3,174.5
2607,4.0,4.1,147.9,174.8,162.4,175.2
2608,4.0,4.1,148.0,174.8,162.4,175.3
2609,4.0,4.1,148.3,174.8,162.4,175.5
2610,4.0,4.1,149.4,174.8,163.2,174.4
2611,4.0,4.1,148.2,174.8,162.4,175.8
2612,4.0,4.1,148.4,174.8,162.4,174.8
2613,4.0,4.1,147.8,174.8,162.4,175.6
2614,4.0,4.1,148.0,174.8,163.3,176.1
2615,4.0,4.1,148.5,174.8,163.7,176.4
2616,4.1,4.0,148.8,174.8,164.2,176.6
2617,4.1,4.0,149.1,174.8,165.0,176.9
2618,4.0,4.1,147.9,174.8,163.3,176.0
2619,4.1,4.0,148.5,174.8,164.2,176.7
2620,4.1,4.0,148.9,174.8,165.0,176.9
2621,4.1,4.0,148.4,174.8,165.0,176.7
2622,4.1,4.0,148.8,174.8,165.0,176.9
2623,4.1,4.0,149.6,174.9,165.0,176.9
2624,4.1,4.0,149.5,174.9,165.0,176.9
2625,4.1,4.0,149.6,174.9,165.0,176.9
2626,4.1,4.0,149.8,174.9,165.0,176.9
2627,4.1,4.0,149.9,174.9,165.0,177.0
2628,4.1,4.0,150.4,174.9,165.0,176.7
2629,4.1,4.0,150.3,174.9,165.0,176.9
2630,4.1,4.0,150.5,174.9,165.0,176.9
2631,4.1,4.0,150.5,174.9,165.0,176.9
2632,4.1,4.0,150.0,174.9,164.2,176.2
2633,4.1,4.0,149.8,174.9,163.3,176.4
2634,4.1,4.0,149.5,174.9,163.3,176.2
2635,4.1,4.0,150.4,174.9,165.0,176.7
2636,4.1,4.0,150.3,174.9,164.2,176.4
2637,4.1,4.0,150.0,174.9,164.2,176.3
2638,4.1,4.0,150.3,174.9,165.0,176.7
2639,4.1,4.0,149.9,174.9,164.2,176.2
2640,4.1,4.0,149.5,174.9,163.3,176.2
2641,4.1,4.0,149.7,174.9,163.3,176.4
2642,4.1,4.0,149.9,174.8,165.0,177.3
2643,4.1,4.0,149.8,174.8,164.2,177.3
2644,4.1,4.0,150.4,174.8,165.0,177.5
2645,4.1,4.0,150.7,174.8,165.9,177.6
2646,4.1,4.0,149.6,174.8,164.2,177.0
2647,4.1,4.0,150.1,174.8,164.2,177.2
2648,4.1,4.0,149.7,174.8,164.2,177.0
2649,4.1,4.0,150.2,174.8,164.2,177.2
2650,4.1,4.0,151.0,174.9,165.0,177.3
2651,4.1,4.0,150.8,174.9,165.9,177.4
2652,4.1,4.0,150.5,174.9,165.9,177.6
2653,4.1,4.0,150.7,174.9,165.9,177.4
2654,4.1,4.0,150.9,174.9,165.0,177.1
2655,4.1,4.0,150.6,174.9,165.9,177.6
2656,4.1,4.0,151.1,174.9,165.0,177.1
2657,4.1,4.0,151.0,174.9,164.9,177.0
2658,4.1,4.0,150.9,174.9,165.0,177.1
2659,4.1,4.0,151.1,175.0,165.4,177.2
2660,4.1,4.0,151.0,175.0,165.1,177.1
2661,4.1,4.0,150.9,175.0,165.0,176.9
2662,4.1,4.0,151.1,175.0,165.0,177.1
2663,4.1,4.0,150.8,175.0,165.0,176.9
2664,4.1,4.0,151.2,175.0,165.0,177.2
2665,4.1,4.0,151.2,175.0,165.9,177.2
2666,4.1,4.0,151.2,175.0,165.0,177.2
2667,4.1,4.0,151.2,175.0,165.0,177.2
2668,4.1,4.0,150.2,175.0,163.3,177.2
2669,4.1,4.0,150.4,175.0,164.3,177.9
2670,4.1,4.0,150.4,175.0,163.5,176.9
2671,4.1,4.0,150.4,175.0,164.1,177.5
2672,4.1,4.0,150.5,175.0,164.2,176.8
2673,4.1,4.0,150.2,175.0,163.3,177.4
2674,4.1,4.0,150.4,175.0,164.2,176.9
2675,4.1,4.0,150.6,175.0,165.0,177.9
2676,4.1,4.0,150.9,175.0,165.0,176.9
2677,4.1,4.0,150.4,175.0,165.0,177.9
2678,4.1,4.0,150.7,175.0,165.0,177.9
2679,4.1,4.0,150.3,175.0,165.0,177.9
2680,4.1,4.0,150.4,174.9,165.9,177.8
2681,4.1,4.0,150.7,175.0,165.9,177.9
2682,4.1,4.0,150.6,175.0,165.2,177.9
2683,4.1,4.0,150.3,174.9,165.0,177.4
2684,4.1,4.0,150.5,174.9,165.8,177.7
2685,4.1,4.0,150.7,174.9,165.9,177.8
2686,4.1,4.1,149.8,175.0,164.4,176.9
2687,4.1,4.1,150.0,175.0,164.2,177.0
2688,4.1,4.1,150.0,175.0,164.2,177.0
2689,4.1,4.1,149.8,175.0,164.2,177.0
2690,4.1,4.1,149.9,174.9,165.0,177.2
2691,4.1,4.1,150.1,175.0,164.2,176.9
2692,4.1,4.1,150.1,175.0,164.9,177.0
2693,4.1,4.1,150.0,175.0,164.3,176.9
2694,4.1,4.1,150.4,175.0,165.0,177.3
2695,4.0,4.1,150.7,175.1,165.0,177.3
2696,4.0,4.1,150.6,175.1,164.6,177.4
2697,4.1,4.1,150.0,175.0,164.2,177.3
2698,4.0,4.1,150.7,175.1,164.2,177.0
2699,4.1,4.1,150.7,175.1,163.3,176.7
2700,4.1,4.1,150.5,175.1,164.2,176.9
2701,4.1,4.1,150.9,175.1,163.3,176.6
2702,4.1,4.1,150.2,175.1,164.6,177.4
2703,4.1,4.1,150.6,175.1,164.3,177.2
2704,4.1,4.0,149.3,174.9,163.3,176.8
2705,4.1,4.0,149.0,174.9,163.3,176.7
2706,4.1,4.1,149.4,175.0,162.4,176.2
2707,4.1,4.1,150.7,175.1,163.3,176.5
2708,4.1,4.1,150.1,175.1,162.4,176.0
2709,4.1,4.1,149.3,174.9,162.4,176.5
2710,4.1,4.0,148.8,174.9,162.4,176.7
2711,4.1,4.1,149.4,175.0,162.4,176.0
2712,4.1,4.1,150.7,175.1,163.3,176.3
2713,4.1,4.0,149.3,174.8,163.3,176.9
2714,4.1,4.0,149.9,174.8,164.2,176.8
2715,4.1,4.0,149.9,174.8,164.2,176.8
2716,4.1,4.0,150.4,174.8,163.4,176.8
2717,4.1,4.0,150.1,174.8,164.2,176.8
2718,4.1,4.0,150.3,174.8,164.1,176.8
2719,4.1,4.0,149.9,174.8,164.2,176.8
2720,4.1,4.0,150.4,174.8,164.2,176.8
2721,4.1,4.0,149.3,174.9,163.3,176.8
2722,4.1,4.1,151.2,174.8,166.8,177.0
2723,4.1,4.1,151.6,174.8,181.7,177.4
2724,4.1,4.1,151.7,174.9,177.6,177.4
2725,4.1,4.1,151.3,174.8,163.7,177.0
2726,4.1,4.1,151.8,174.9,174.8,177.3
2727,4.1,4.1,151.7,174.9,178.0,177.4
2728,4.1,4.1,151.6,174.9,175.4,177.3
2729,4.1,4.0,150.9,174.8,163.4,176.8
2730,4.1,4.0,150.2,174.8,163.3,176.8
2731,4.0,4.1,148.4,175.0,168.9,176.2
2732,4.0,4.1,148.2,175.0,168.9,176.2
2733,4.1,4.1,151.2,174.9,171.9,177.0
2734,4.1,4.1,151.2,174.9,172.8,177.1
2735,4.1,4.1,151.5,174.9,174.1,177.2
2736,4.0,4.1,149.7,175.0,169.4,176.4
2737,4.1,4.1,151.2,174.9,171.9,177.0
2738,4.1,4.1,151.4,174.9,172.8,177.1
2739,4.1,4.1,151.3,174.9,172.8,177.1
2740,4.1,4.1,145.6,175.1,169.4,176.8
2741,4.1,4.1,146.5,175.0,168.9,176.5
2742,4.1,4.1,145.5,175.1,169.4,176.7
2743,4.1,4.1,146.0,175.0,168.5,176.6
2744,4.1,4.1,146.0,175.0,168.5,176.5
2745,4.1,4.1,145.8,175.0,168.5,176.6
2746,4.1,4.1,145.9,175.1,169.4,176.8
2747,4.1,4.1,145.9,175.1,169.4,176.8
2748,4.1,4.1,145.8,175.0,168.3,176.5
2749,4.0,4.2,147.7,175.1,182.3,177.3
2750,4.0,4.2,148.1,175.1,180.6,177.3
2751,4.0,4.2,147.7,175.0,183.2,177.3
2752,4.1,4.1,146.9,175.0,166.8,177.0
2753,4.1,4.1,146.8,175.0,166.8,177.0
2754,4.1,4.1,146.2,175.0,167.6,176.6
2755,4.1,4.1,146.4,175.0,167.6,176.7
2756,4.1,4.1,146.2,175.0,167.6,176.6
2757,4.1,4.1,147.2,175.0,166.8,177.2
2758,4.0,4.2,148.2,175.0,176.5,177.2
2759,4.0,4.2,148.2,175.1,179.7,177.3
2760,4.0,4.1,148.5,175.0,176.1,177.1
2761,4.0,4.1,148.6,175.1,174.5,177.0
2762,4.0,4.1,150.5,175.1,169.5,176.2
2763,4.0,4.1,148.5,175.1,174.5,177.0
2764,4.0,4.1,149.3,175.1,171.2,176.7
2765,4.0,4.1,148.4,175.1,175.4,177.1
2766,4.0,4.1,150.4,175.1,170.2,176.3
2767,4.1,4.1,150.9,175.1,169.4,176.2
2768,4.1,4.1,151.0,175.1,169.4,176.2
2769,4.0,4.1,151.7,175.0,170.2,176.1
2770,4.1,4.1,151.4,175.1,169.4,176.2
2771,4.1,4.1,151.0,175.1,169.4,176.2
2772,4.1,4.1,151.3,175.1,169.4,176.1
2773,4.1,4.1,151.1,175.1,169.4,176.1
2774,4.1,4.1,151.0,175.1,169.4,176.2
2775,4.0,4.1,151.7,175.0,170.2,176.0
2776,4.0,4.1,151.7,175.0,169.4,175.6
2777,4.1,4.1,151.6,175.0,168.5,175.4
2778,4.0,4.1,151.6,175.0,167.6,175.3
2779,4.1,4.1,151.6,175.0,168.5,175.4
2780,4.0,4.1,151.7,175.1,170.2,176.0
2781,4.0,4.1,151.6,175.0,167.6,175.4
2782,4.0,4.1,151.5,175.0,167.6,175.4
2783,4.0,4.1,151.6,175.0,167.6,175.3
2784,4.0,4.1,151.7,175.1,170.2,175.9
2785,4.1,4.1,150.7,175.0,210.0,177.1
2786,4.1,4.1,151.3,175.0,203.9,176.7
2787,4.1,4.1,151.1,175.0,205.6,176.8
2788,4.1,4.1,150.9,175.0,209.1,176.9
2789,4.1,4.1,151.5,175.0,166.7,176.3
2790,4.1,4.1,151.1,175.0,205.6,176.8
2791,4.0,4.1,151.6,175.0,166.9,175.4
2792,4.0,4.1,151.5,175.0,166.8,175.6
2793,4.0,4.1,151.5,175.0,166.8,175.9
2794,4.1,4.1,150.1,174.9,210.0,177.5
2795,4.1,4.1,150.5,175.0,210.8,177.3
2796,4.1,4.1,150.5,175.0,210.8,177.2
2797,4.1,4.2,149.4,174.9,209.1,177.9
2798,3.2,3.3,148.6,174.8,213.4,177.7
2799,4.2,4.2,148.8,174.8,215.2,177.9
2800,4.1,4.1,149.7,174.9,210.0,177.7
2801,3.9,3.9,148.7,174.8,214.3,177.7
2802,4.2,4.3,148.6,174.8,213.4,177.7
2803,4.2,4.3,148.5,174.8,213.4,177.7
2804,4.3,4.4,148.5,174.9,213.3,177.6
2805,4.2,4.2,148.6,174.9,213.4,177.7
2806,4.4,4.4,148.4,174.9,219.5,177.6
2807,4.4,4.4,148.4,174.9,217.7,177.6
2808,4.3,4.4,148.4,175.0,173.7,177.7
2809,4.3,4.4,148.5,175.0,172.8,177.7
2810,4.4,4.4,148.5,175.0,176.3,177.6
2811,4.4,4.4,148.4,174.9,183.2,177.6
2812,4.3,4.4,148.7,175.1,165.0,177.4
2813,4.3,4.4,148.1,175.1,168.5,177.6
2814,4.3,4.4,148.6,175.1,165.9,177.4
2815,4.3,4.4,148.2,175.0,171.1,177.7
2816,4.3,4.4,148.1,175.1,169.3,177.6
2817,4.3,4.4,148.6,175.1,165.9,177.3
2818,4.3,4.4,149.3,175.2,164.2,178.1
2819,4.3,4.4,148.6,175.1,165.9,177.4
2820,4.3,4.4,148.4,175.0,171.9,177.7
2821,4.3,4.4,150.4,175.2,165.0,179.5
2822,4.3,4.4,149.4,175.2,164.2,178.2
2823,4.3,4.4,149.4,175.2,164.2,178.2
2824,4.3,4.4,151.3,175.2,165.8,179.8
2825,4.3,4.4,149.5,175.2,164.2,178.4
2826,4.3,4.4,150.3,175.2,165.0,179.4
2827,4.3,4.4,149.8,175.2,164.2,178.8
2828,4.3,4.4,150.5,175.2,165.0,179.5
2829,4.3,4.4,151.3,175.2,165.8,179.9
2830,4.3,4.4,152.1,175.2,165.0,180.0
2831,4.3,4.4,152.1,175.2,165.0,179.9
2832,4.3,4.4,151.9,175.2,165.9,180.0
2833,4.3,4.4,151.7,175.2,165.9,180.0
2834,4.3,4.4,152.0,175.1,165.0,179.9
2835,4.3,4.4,152.0,175.1,165.0,179.9
2836,4.3,4.4,151.4,175.2,165.9,179.9
2837,4.3,4.4,152.0,175.2,165.6,180.0
2838,4.3,4.4,151.5,175.2,165.9,180.0
2839,4.3,4.4,150.6,175.0,165.9,179.4
2840,4.3,4.4,151.4,175.1,165.0,179.7
2841,4.3,4.4,150.6,175.0,165.9,179.5
2842,4.3,4.4,151.8,175.1,165.0,179.8
2843,4.3,4.4,151.9,175.1,165.0,179.9
2844,4.3,4.4,150.7,175.1,165.9,179.5
2845,4.3,4.4,151.7,175.1,165.0,179.8
2846,4.3,4.4,150.4,175.0,165.9,179.4
2847,4.3,4.4,150.5,175.0,165.9,179.4
2848,4.3,4.4,150.4,175.0,166.3,179.2
2849,4.3,4.4,150.5,175.0,165.9,179.2
2850,4.3,4.4,150.3,174.9,165.9,178.6
2851,4.3,4.4,150.0,175.0,165.9,179.0
2852,4.3,4.4,150.3,175.0,165.9,179.1
2853,4.3,4.4,149.9,174.9,165.9,178.9
2854,4.3,4.4,150.4,174.9,165.9,178.5
2855,4.3,4.4,150.4,175.0,165.9,179.3
2856,4.3,4.4,150.0,175.0,165.9,178.8
2857,4.3,4.4,150.5,174.8,164.2,178.3
2858,4.3,4.4,150.2,174.9,164.2,178.1
2859,4.3,4.4,150.4,174.9,165.0,178.1
2860,4.3,4.4,150.0,174.9,165.0,178.2
2861,4.3,4.4,150.2,174.8,164.8,178.1
2862,4.3,4.4,150.4,174.9,164.2,178.1
2863,4.3,4.4,150.4,174.9,165.9,178.4
2864,4.3,4.4,150.3,174.9,164.6,178.1
2865,4.3,4.4,150.5,174.9,165.9,178.4
2866,4.3,4.4,150.8,174.8,164.2,178.3
2867,4.3,4.4,151.1,174.8,164.4,178.8
2868,4.3,4.4,150.5,174.8,164.2,178.3
2869,4.3,4.4,151.0,174.7,165.0,179.1
2870,4.3,4.4,151.0,174.8,165.0,179.4
2871,4.3,4.4,151.0,174.7,165.0,179.1
2872,4.3,4.4,151.1,174.8,164.3,178.9
2873,4.3,4.4,151.1,174.8,165.0,179.2
2874,4.3,4.4,151.0,174.8,165.0,179.3
2875,4.3,4.4,151.0,174.8,165.0,179.5
2876,4.3,4.4,149.1,174.9,166.8,180.6
2877,4.3,4.4,149.7,174.8,165.9,180.3
2878,4.3,4.4,150.4,174.8,165.9,179.9
2879,4.3,4.4,148.7,174.9,165.9,180.5
2880,4.3,4.4,150.8,174.8,165.0,179.5
2881,4.3,4.4,150.7,174.8,165.0,179.7
2882,4.3,4.4,149.5,174.9,166.7,180.4
2883,4.3,4.4,149.9,174.8,165.9,180.2
2884,4.3,4.4,148.6,174.9,165.9,180.5
2885,4.3,4.4,148.1,175.0,165.0,180.5
2886,4.3,4.4,148.4,175.0,165.0,180.4
2887,4.3,4.4,148.1,175.0,165.0,180.5
2888,4.4,4.4,148.2,175.1,165.0,180.6
2889,4.3,4.4,148.4,174.9,165.9,180.5
2890,4.4,4.4,148.0,175.1,165.0,180.6
2891,4.4,4.4,148.2,175.1,165.0,180.5
2892,4.4,4.4,148.0,175.1,165.0,180.6
2893,4.3,4.4,150.2,175.0,181.5,180.9
2894,4.4,4.4,148.4,175.1,165.0,180.6
2895,4.4,4.4,149.4,175.0,164.4,180.4
2896,4.4,4.4,148.4,175.1,165.0,180.6
2897,4.4,4.4,148.9,175.1,165.0,180.5
2898,4.4,4.4,148.3,175.1,165.0,180.6
2899,4.4,4.4,149.7,175.0,164.2,180.5
2900,4.4,4.4,148.2,175.1,165.0,180.6
2901,4.4,4.4,149.5,175.0,164.5,180.4
2902,4.3,4.4,151.0,174.7,184.9,181.6
